Temperature (K),U_iso (eV),U_soc (eV),U_cfs (eV),F_iso (eV),F_soc (eV),F_cfs (eV),S_iso (eV/K),S_soc (eV/K),S_cfs (eV/K)
1701.824602707475,1.1368683772161603e-13,0.046195575120947296,0.058680012913924884,-0.3870227651378617,-0.28920693860663926,-0.24798138414341414,0.00022741636507200846,0.00019708405934679152,0.0001801956439451552
1702.8251912889934,-0.0,0.046238867749735846,0.05873746479778674,-0.3872503153560032,-0.28940415139568376,-0.24816170273788024,0.00022741636507200846,0.00019710949083068252,0.00018022939302717034
1703.825779870512,5.684341886080802e-14,0.04628214201392211,0.05879490808445098,-0.3874778655741447,-0.28960138961830745,-0.24834205508884816,0.00022741636507203622,0.00019713489659359262,0.00018026311723656763
1704.8263684520305,-5.684341886080802e-14,0.046325397898073106,0.058852342728982876,-0.3877054157922862,-0.28979865324878457,-0.24852244117143193,0.00022741636507200846,0.00019716027665681035,0.00018029681657621976
1705.826957033549,-0.0,0.04636863538695479,0.05890976868687403,-0.3879329660104277,-0.2899959422614111,-0.24870286096074876,0.00022741636507200846,0.0001971856310414022,0.00018033049104913823
1706.8275456150675,-0.0,0.0464118544650205,0.058967185913530784,-0.3881605162285692,-0.29019325663050366,-0.24888331443191872,0.00022741636507200846,0.00019721095976849012,0.0001803641406584039
1707.8281341965862,-0.0,0.04645505511720671,0.05902459436450158,-0.3883880664467108,-0.29039059633040054,-0.24906380156006522,0.00022741636507206398,0.0001972362628594182,0.000180397765407167
1708.8287227781047,-0.0,0.046498237328506775,0.059081993995619086,-0.3886156166648523,-0.2905879613354607,-0.2492443223203145,0.00022741636507200846,0.00019726154033516963,0.00018043136529859172
1709.8293113596233,-0.0,0.046541401083914025,0.05913938476248859,-0.3888431668829938,-0.2907853516200648,-0.24942487668779634,0.00022741636507200846,0.0001972867922171162,0.00018046494033591154
1710.8298999411418,5.684341886080802e-14,0.046584546368563906,0.059196766621283814,-0.3890707171011353,-0.2909827671586145,-0.24960546463764355,0.00022741636507200846,0.00019731201852654645,0.00018049849052251266
1711.8304885226603,-0.0,0.04662767316753502,0.05925413952797953,-0.3892982673192768,-0.2911802079255329,-0.24978608614499265,0.00022741636507203622,0.00019733721928466563,0.00018053201586182288
1712.8310771041788,-5.684341886080802e-14,0.0466707814663323,0.05931150343874947,-0.38952581753741833,-0.29137767389526414,-0.24996674118498327,0.00022741636507200846,0.000197362394512679,0.00018056551635711737
1713.8316656856973,5.684341886080802e-14,0.04671387125040383,0.05936885831002314,-0.3897533677555598,-0.29157516504227393,-0.2501474297327585,0.00022741636507200846,0.00019738754423201388,0.00018059899201211538
1714.8322542672158,-0.0,0.046756942505027155,0.05942620409805954,-0.3899809179737013,-0.2917726813410492,-0.2503281517634654,0.00022741636507200846,0.00019741266846390326,0.00018063244283028634
1715.8328428487343,-0.0,0.04679999521601985,0.05948354075951556,-0.3902084681918428,-0.29197022276609813,-0.25050890725225405,0.0002274163650719807,0.00019743776722980222,0.000180665868815294
1716.833431430253,-0.0,0.046843029369057376,0.05954086825110494,-0.3904360184099843,-0.2921677892919506,-0.2506896961742789,0.00022741636507200846,0.00019746284055113805,0.0001806992699709964
1717.8340200117716,5.684341886080802e-14,0.04688604494987203,0.0595981865293993,-0.39066356862812585,-0.2923653808931575,-0.25087051850469744,0.00022741636507206398,0.0001974878884490605,0.0001807326463008352
1718.83460859329,-5.684341886080802e-14,0.046929041944366645,0.059655495551538706,-0.3908911188462674,-0.29256299754429127,-0.25105137421867135,0.00022741636507203622,0.0001975129109450524,0.00018076599780891822
1719.8351971748086,-1.1368683772161603e-13,0.04697202033852932,0.05971279527443585,-0.3911186690644089,-0.2927606392199457,-0.2512322632913662,0.00022741636507200846,0.00019753790806065208,0.000180799324499048
1720.8357857563271,-5.684341886080802e-14,0.04701498011866079,0.059770085655372895,-0.3913462192825504,-0.2929583058947363,-0.2514131856979514,0.00022741636507200846,0.00019756287981720355,0.00018083262637522135
1721.8363743378457,-0.0,0.04705792127066388,0.05982736665146149,-0.3915737695006919,-0.29315599754329974,-0.2515941414136003,0.00022741636507200846,0.0001975878262361619,0.0001808659034414628
1722.8369629193642,-1.1368683772161603e-13,0.04710084378098145,0.059884638220069064,-0.3918013197188334,-0.29335371414029426,-0.2517751304134905,0.00022741636507200846,0.00019761274733903766,0.00018089915570174142
1723.8375515008827,-0.0,0.04714374763597107,0.05994190031896096,-0.3920288699369749,-0.29355145566039964,-0.25195615267280336,0.00022741636507200846,0.00019763764314728594,0.00018093238316038707
1724.8381400824012,-5.684341886080802e-14,0.047186632821961894,0.059999152905334086,-0.3922564201551164,-0.2937492220783171,-0.2521372081667249,0.00022741636507200846,0.00019766251368244503,0.00018096558582145206
1725.83872866392,-5.684341886080802e-14,0.04722949932570941,0.060056395937266416,-0.39248397037325794,-0.2939470133687695,-0.25231829687044494,0.00022741636507203622,0.00019768735896608103,0.00018099876368929402
1726.8393172454385,-5.684341886080802e-14,0.047272347133770154,0.06011362937252329,-0.39271152059139947,-0.2941448295065011,-0.2524994187591579,0.00022741636507200846,0.00019771217901956573,0.0001810319167681873
1727.839905826957,-0.0,0.047315176232956446,0.06017085316904058,-0.39293907080954094,-0.29434267046627777,-0.25268057380806225,0.00022741636507203622,0.00019773697386463174,0.0001810650450625173
1728.8404944084755,-5.684341886080802e-14,0.04735798660999535,0.06022806728486785,-0.3931666210276825,-0.29454053622288706,-0.25286176199236127,0.00022741636507200846,0.0001977617435228174,0.00018109814857675266
1729.841082989994,-5.684341886080802e-14,0.047400778251869724,0.06028527167833886,-0.39339417124582393,-0.294738426751138,-0.2530429832872624,0.00022741636507200846,0.000197786488015661,0.00018113122731547304
1730.8416715715125,-5.684341886080802e-14,0.04744355114567611,0.06034246630773055,-0.3936217214639655,-0.2949363420258613,-0.25322423766797786,0.00022741636507206398,0.0001978112073648397,0.0001811642812832026
1731.842260153031,5.684341886080802e-14,0.047486305278539476,0.06039965113149037,-0.39384927168210704,-0.2951342820219093,-0.2534055251097243,0.00022741636507200846,0.00019783590159191955,0.00018119731048443777
1732.8428487345495,-5.684341886080802e-14,0.047529040637414255,0.060456826108008954,-0.3940768219002485,-0.29533224671415587,-0.25358684558772304,0.00022741636507195295,0.00019786057071846663,0.00018123031492400798
1733.8434373160683,-0.0,0.047571757209937005,0.0605139911961885,-0.39430437211839003,-0.2955302360774966,-0.2537681990772003,0.00022741636507203622,0.0001978852147663246,0.00018126329460668722
1734.8440258975868,-0.0,0.0476144549833748,0.06057114635481753,-0.39453192233653156,-0.29572825008684894,-0.2539495855533868,0.00022741636507200846,0.000197909833757004,0.00018129624953719392
1735.8446144791053,-0.0,0.047657133945222085,0.060628291542712986,-0.39475947255467303,-0.2959262887171516,-0.25413100499151836,0.00022741636507200846,0.00019793442771226522,0.00018132917972046858
1736.8452030606238,-0.0,0.04769979408291647,0.060685426718833924,-0.39498702277281456,-0.2961243519433655,-0.2543124573668356,0.00022741636507206398,0.00019795899665384087,0.00018136208516134067
1737.8457916421423,-5.684341886080802e-14,0.047742435384236614,0.06074255184242361,-0.39521457299095614,-0.29632243974047295,-0.25449394265458397,0.00022741636507200846,0.00019798354060324153,0.00018139496586475068
1738.8463802236608,-0.0,0.04778505783696119,0.060799666872839,-0.39544212320909755,-0.29652055208347794,-0.2546754608300141,0.00022741636507200846,0.00019800805958236634,0.00018142782183594441
1739.8469688051794,-0.0,0.04782766142881201,0.06085677176920967,-0.39566967342723913,-0.2967186889474065,-0.25485701186838167,0.00022741636507203622,0.00019803255361297567,0.00018146065307994563
1740.8475573866979,5.684341886080802e-14,0.04787024614802249,0.06091386649126207,-0.3958972236453806,-0.29691685030730613,-0.2550385957449474,0.00022741636507200846,0.0001980570227167744,0.0001814934596018336
1741.8481459682164,-0.0,0.047912811982200765,0.06097095099840999,-0.39612477386352213,-0.2971150361382464,-0.2552202124349774,0.0002274163650719807,0.00019808146691546735,0.00018152624140677087
1742.8487345497351,-0.0,0.04795535891975078,0.06102802525052198,-0.39635232408166365,-0.29731324641531837,-0.2554018619137427,0.00022741636507203622,0.00019810588623092595,0.00018155899850022528
1743.8493231312536,-0.0,0.04799788694873541,0.061085089207381316,-0.3965798742998052,-0.297511481113635,-0.25558354415651996,0.00022741636507200846,0.0001981302806848828,0.00018159173088738711
1744.8499117127722,-0.0,0.04804039605744492,0.06114214282885655,-0.39680742451794665,-0.2977097402083311,-0.25576525913859094,0.00022741636507200846,0.00019815465029918156,0.00018162443857366872
1745.8505002942907,-5.684341886080802e-14,0.04808288623428325,0.06119918607507202,-0.3970349747360882,-0.2979080236745633,-0.25594700683524296,0.00022741636507200846,0.00019817899509563808,0.0001816571215645102
1746.8510888758092,-5.684341886080802e-14,0.04812535746782487,0.0612562189063226,-0.39726252495422965,-0.2981063314875101,-0.25612878722176885,0.00022741636507200846,0.000198203315096096,0.00018168977986540713
1747.8516774573277,-5.684341886080802e-14,0.04816780974630319,0.06131324128264737,-0.39749007517237117,-0.29830466362237185,-0.25631060027346686,0.00022741636507200846,0.00019822761032231573,0.00018172241348191065
1748.8522660388462,-0.0,0.04821024305874744,0.06137025316479594,-0.39771762539051264,-0.2985030200543705,-0.2564924459656408,0.00022741636507200846,0.00019825188079619638,0.00018175502241962738
1749.8528546203647,-5.684341886080802e-14,0.048252657393675236,0.06142725451303477,-0.39794517560865417,-0.29870140075875035,-0.2566743242736003,0.00022741636507200846,0.00019827612653972038,0.00018178760668427496
